#key	synopsis
Spectre (USA)	Spectre est un jeu de tir à la première personne sur Super Nintendo dans lequel vous dirigez un tank. Vous avez le choix parmi trois tanks différents : le résistant, le rapide et l'équilibré. Il est également possible de créer son propre engin en fonction de trois critères : la vitesse, l'armure et les munitions. Dans chaque niveau, il faut ramasser un certain nombre de drapeaux en éliminant les ennemis vous en empêchant. Le mode deux joueurs en écran partagé propose quatre variantes différentes
Speed Racer (USA)	Speed Racer est l'adaptation sur Super Nintendo du manga et dessin animé des années 60 créés par Tatsuo Yoshida. Vous contrôlez le héros de l'aventure, Speed Racer (Go Mifune dans la version japonaise) dans des phases de courses et de plates-formes. Si, lors des courses, le but est de gagner toutes les courses à bord de la Mach 5, vous devrez vous battre contre les méchants de la série dans les phases d'aventure pour, par exemple, secourir votre copine Trixie.
Speedy Gonzales - Los Gatos Bandidos (USA)	Le joueur dirige Speedy Gonzales qui part en mission de sauver les souris mexicaines qui ont été capturées par Los Gatos Bandidos, une bande de bandits félins dirigée par Sylvestre.
SpellCraft - Aspects of Valor (USA) (Proto 2)	Librement adapté du jeu du même nom sur PC, SpellCraft est un RPG orienté action dans lequel le héros, projeté dans un monde d'heroic-fantasy, doit accomplir des quêtes en rapport avec l'alchimie. On dirige le personnage vu de dessus avec une légère perspective, comme dans Lord of the Rings et il faut explorer le monde pour trouver les ingrédients d'alchimie et formules magiques réclamées par des magiciens qui apparaissent dans des illustrations pleine page accompagnées de texte.
Spider-Man (USA)	Spider-Man est une nouvelle adaptation du comics de Marvel sur Super Nintendo. Le Bouffon vert, Octopus et Smythe se sont évadés de prison. Peter Parker enfile son costume de Spider-Man pour les retrouver et les y renvoyer. En le contrôlant, vous pouvez utiliser sa toile comme une liane pour traverser des obstacles où en faire des missiles pour éliminer les ennemis. La toile est cependant limitée et il faut trouver des recharges au préalable pour ne pas risquer de tomber à sec en pleine bagarre.
Spider-Man - Venom - Maximum Carnage (USA)	Spider-Man & Venom : Maximum Carnage est un beat'em all sur Super Nintendo. Le jeu commence alors que Carnage s'échappe de l'asile de fous et que Spider-Man fait tout pour le remettre dans sa camisole. Vous incarnez donc Spider-Man (mais il est possible de jouer avec Venom à certains moments du jeu) et il faudra faire le ménage dans les niveaux en se débarrassant des multiples ennemis qui débarquent à l'écran.
Spider-Man - X-Men - Arcade's Revenge (USA)	Spider-Man et les X-men unissent leurs forces dans Spider-Man and the X-Men in Arcade's Revenge sur Super Nintendo. Vous incarnez au début l'homme-araignée poursuivant Arcade, qui a enlevé les X-Men pour les emmener dans un parc diabolique tout droit sorti de son imagination morbide. Une fois à l'intérieur vous pourrez choisir entre Tornade, Cyclope ou Wolverine, chacun disposant de ses attaques respectives.
Spindizzy Worlds (USA)	Spindizzy Worlds sur Super Nintendo, est la suite de Spindizzy sorti en 1986 sur plusieurs supports. Vous contrôlez GERALD (Gyroscopic ExploRAtion Landing Device), une sorte de toupie qui explore des dizaines de niveaux. Vous devez ramasser des cristaux pour recharger votre énergie. En se déplaçant sur des cases colorées, cela ouvre des portes qui permettent de progresser dans les niveaux. Chacun d'entre eux possédent dix écrans différents à parcourir.
Spirou (Europe) (En,Fr,De,Es)	Spirou sur Super Nintendo est inspiré de l'univers gravitant autour du personnage de bandes dessinées de la maison Dupuis. Bien que l'aventure débute à New York, le jeu ne reprend pas l'histoire de l'album intitulé Spirou à New York. Ici, Spirou doit arrêter les plans de Cyanure, qui tente de réduire les humains en esclavage. Aidé de son écureuil Spip, Spirou court, saute et grimpe dans les niveaux à la recherche du Comte de Champignac, enlevé par Cyanure.
Sporting News, The - Baseball (USA)	Utilisant, semble-t-il, le moteur de Super Power League, voici un jeu de baseball très simple d'accès aux graphismes pas très détaillés mais les sprites sont grands et colorés. Pas de surprise concernant le gameplay : tout se fait avec un seul bouton et des directions pour lancer, donner de l'effet, frapper, et renvoyer la balle en défense. Cela s'en ressent tout de même au niveau de la variété des situations et on se retrouve souvent à effectuer les mêmes types de frappe (ou de faute). Parmi les modes de jeu : exhibition, championnat et un concours de home-run. On peut également renommer les joueurs de chaque équipe. Les équipes sont fictives mais les noms des joueurs (américains) sont corrects. Chose rare : le jeu est jouable à 4 simultanément.
Sports Illustrated - Championship Football & Baseball (USA)	All-American Championship Football est un jeu de sport sur le thème du Football Américain. Les matchs se présentent en vue de dessus, ce qui permet d'apprécier l'action dans son ensemble. Une fois que vous avez acquis les bases du jeu grâce au mode entraînement, sélectionnez une équipe et lancez-vous dans un tournoi vous opposant à l'ordinateur ou à un ami. Le version Americaine - Sports Illustrated Championship Football & Baseball - propose également du baseball.
Spot Goes to Hollywood (USA) (Proto 2)	Spot goes to Hollywood est un jeu de plates-formes, portage des versions SEGA et jamais sorti sur Super Nintendo. Enfermé dans un projecteur de film, Spot, le petit personnage rouge des publicités 7Up, devra naviguer à travers plusieurs bobines aux genres différents (aventure, horreur, pirate...) représentés par autant de niveaux à parcourir.
Spriggan Powered (Japan)	Dans ce jeu, vous controlez un robot qui dispose de 4 armes (orange, verte, bleue et rouge) qui ont à peu de chose près la même fonction. Elles tirent des projectiles droit devant de la gauche vers la droite. Seule l'arme verte se différencie car elle envoie des boules de plasma autoguidées. Les armes ont bien chacune un pouvoir spécial puissant mais il est peu utilisé. D'abord car il nécessite un temps de chargement et ensuite il use une barre d'énergie. Comme dans certains jeux de voitures, où vous devez passer le plus près possible des autres sans vous faire toucher, des bonus &quot;tech&quot; salueront vos exploits.
Sprinter Monogatari - Mezase!! Ikkakusenkin (Japan)	Voici un jeu de course cycliste ou les concurrents s'affrontent en pédalant le long d'un circuit circulaire tandis que le public parie sur un vainqueur. Les courses se déroulant de manière automatique, l?interactivité consiste ici à placer des paris mais également à prendre en main la carrière d'un cycliste. On décide alors de son emploi du temps, du type d'entrainement à lui faire réaliser, de ses temps de repos ou de loisir ... etc ... Une petite encyclopédie de la discipline est incluse dans le soft et en décrit les règles ainsi que les principales &quot;techniques&quot;.
St. Andrews - Eikou to Rekishi no Old Course (Japan)	Voici un jeu de golf soigné et très axé sur la simulation. Bien que tous ses menus soient en japonais, il est parfaitement jouable. Arborant une vue isométrique et des graphismes détaillés, le jeu nous permet de réaliser de nombreux réglages avant la frappe : choisir son club, changer la position de ses pieds ou la hauteur de la balle (1er coup seulement). Puis on tape dans la balle en arrêtant un curseur au bon endroit et à plusieurs reprises sur une barre de puissance. Selon le club choisit et la situation (dans le sable / les dunes), il faudra frapper plus ou moins précisément et à plusieurs endroits de la barre.
Stable Star - Kyuusha Monogatari (Japan)	Stable Star est un jeu de simulation de course hippique. Vous commencez par prendre vos fonctions en tant que dirigeant d'une écurie. Votre assistante vous présente tous les entraineurs, vétérinaires et jockeys qui font partie de votre équipe, ainsi que les locaux dans lesquels vous allez travailler. Il est ensuite possible, par l'intermédiaire de plusieurs menus, d'acheter des chevaux, de les entrainer, de les inscrire dans des courses ...
Star Fox (USA)	Vous êtes Fox McCloud, commandant de l'escadron StarFox, une unité aérienne de l'armée de la planète Corneria, qui utilise des avions révolutionnaires mais encore à l'état de prototypes, les Arwings. Avec vos 3 équipiers Peppi, Slippy et Falco, vous avez pour mission de vous rendre sur la planète Venom, où Andross, un scientifique banni de Corneria, a établi sa base. Votre objectif : le tuer, et mettre un terme à ses recherches, trop dangereuses pour la galaxie. Le problème, c'est qu'il s'est déjà établi sur toutes les planètes du système, et votre chemin sera semé d'embûches... Révolutionnaire à l'époque, Starfox (Starwing en France) utilise un moteur de 3D polygonal, ce qui donne au jeu un rendu assez exceptionnel, bien que, aujourd'hui, totalement dépassé. Graphiquement, c'est donc assez intéressant. Les musiques et les bruitages sont tout simplement superbes. Niveau gameplay, c'est du grand classique : un bouton pour tirer, un pour le coup de boost, un pour le coup de frein, un pour la super bombe. Les gâchettes permettent de placer l'avion en position verticale, ce qui permet une plus grande amplitude de virage. Vous avez 3 circuits différents, qui correspondent chacun à un niveau de difficulté, et même un mode entrainement. Un très, très bon jeu, parmi les premiers sortis sur Super Nes. À télécharger d'urgence !!
Star Fox 2 (USA, Europe) (Classic Mini, Switch Online)	Après sa défaite dans le premier Star Fox, Andross revient dans la galaxie de Lylat et lance une attaque contre Corneria, en utilisant sa nouvelle flotte de cuirassés et de missiles géants lancés à partir de bases sur des planètes pour détruire Corneria. Le général Pepper appelle de nouveau l'équipe Star Fox pour obtenir de l'aide. Armée de nouveaux Arwings, d'un Mothership et de deux nouvelles recrues (Miyu, un lynx, et Fay, un chien), l'équipe Star Fox doit défendre Corneria avant qu'Andross n'utilise ses forces pour infliger des dommages critiques à Corneria. En cours de route, Star Fox doit aussi lutter contre des ennemis, des cuirassés d'Andross menaçant la planète Corneria, les membres de l'équipe Star Wolf, et enfin Andross lui-même.
Star Ocean (Japan)	Mélangeant monde médiéval-fantastique et conquête spatiale, Star Ocean est un jeu de rôle sur Super Nintendo. Alors que les habitants de Kratos vivaient en paix, une maladie vient les frapper de plein fouet. Vous contrôlez le héros Ratix et ses amis Dorn et Milly qui partent pour trouver un remède. Ils tombent alors sur les passagers d'une navette spatiale, également victimes de la maladie. Ensemble, les deux civilisations vont tenter de résoudre le mystère de cette maladie.
Star Trek - Deep Space Nine - Crossroads of Time (USA)	Star Trek : Deep Space Nine : Crossroads of Time est l'adaptation sur Super Nintendo de la troisième série télévisée Star Trek. Vous incarnez Benjamin Sisko, le commandant de la station spatiale Deep Space Nine. La station est attaquée par des terroristes que vous devrez découvrir. En utilisant plusieurs objets, vous devrez secourir les otages, éliminer les ennemis ou encore désactiver des bombes.
Star Trek - Starfleet Academy - Starship Bridge Simulator (USA)	Reprenant l'univers de Star Trek, Starfleet Academy : Starship Bridge Simulator vous apprend à piloter une navette spatiale sur votre Super Nintendo. Vous créez un personnage en choisissant entre un homme et une femme et plusieurs noms prédéfinis. Après avoir passé des examens et pratiqué des leçons de vol sur simulateur, vous serez fin prêt pour accepter des missions à bord de votre vaisseau. Certains passages du jeu reprennent des séquences des différents films Star Trek, pour le plus grand pl
Star Trek - The Next Generation - Future's Past (USA)	Star Trek : The Next Generation est l'adaptation sur Super Nintendo de la deuxième série Star Trek, sous-titrée La Nouvelle Génération et diffusée entre les année 80 et 90. Vous êtes aux commandes de l'USS Enterprise, dirigé par le capitaine français Jean-Luc Picard. Vous devez répondre aux appels de détresse de plusieurs personnes sur les différentes planètes de l'univers Star Trek. Une fois arrivé à destination, vous formez une équipe de quatre pour secourir les personnes qui vous ont appelé.
Stardust Suplex (Japan)	Pour faire court : Varie recycle ici le moteur de son Shin Nippon Pro Wrestling '95 mais remplace les catcheurs de la NJPW par des personnages féminins fictifs. Enfin &quot;fictifs&quot; façon Fire Pro Wrestling puisque les catcheuses qui servent de modèles aux personnages du jeu sont très facilement identifiables. Les amateurs reconnaîtront ainsi sans peine Akira Hokuto, Manami Toyota, Bull Nakano et Aja Kong. On peut toujours jouer en double à 4 et un mode bataille royale &quot;over the top rope&quot; est encore présent.
Stargate (USA)	Stargate sur Super Nintendo, est un jeu d'action / plates-formes basé sur le film du même nom réalisé par Roland Emmerich. Le joueur incarne le colonel O'Neil et sa première mission est de retrouver son équipe, ainsi que le Docteur Jackson, alors qu'ils ont traversé la porte des étoiles pour arriver sur la lointaine planète désertique d'Abydos. Il faudra ensuite mener l'assaut contre Râ et ses troupes pour espérer rentrer sur Terre en un seul morceau.
Stealth (Japan)	Stealth est un petit wargame dans lequel on déplace au tour par tour ses unités (des soldats à pied) vues de dessus. Le cadre est cette fois ci la guerre du Vietnam et on y incarne les forces américaines. Chaque mission propose un objectif spécifique : atteindre un endroit de la carte ou éliminer l'ennemi. On commence par équiper chaque soldat avec des armes de diverses puissances et portée. Ensuite, chaque soldat peut se déplacer, attaquer, parler avec un civil présent sur la carte (on peut aussi les abattre sans aucune pénalité ...) ou utiliser une capacité spéciale comme demander un bombardement.
Steel Talons (USA)	Steel Talons est une simulation d'hélicoptère sur Super Nintendo. Après avoir perfectionné votre technique de vol dans la mission d'entraînement, vous pourrez tenter d'éliminer les adversaires volants ou au sol dans les onze autres missions du jeu. Avec une vue à la troisième personne sur votre hélicoptère en 3D, vous contrôlez sa direction, sa hauteur et ses missiles. Chaque mission consiste à abattre des ennemis en un temps limité.
Sterling Sharpe - End 2 End (USA)	Ce jeu de football US développé par une équipe japonaise ne dispose d'aucune licence mais est sponsorisé par l'ancien joueur Sterling Sharpe. On retrouve d'ailleurs ce dernier dans la sympathique introduction ou il présente quelques caractéristiques du jeu ainsi que les forces et faiblesses des diverses équipes (fictives) présentes. Le jeu est vu de dessus avec l'équipe qui attaque toujours représentée de dos.
Steven Seagal Is The Final Option (USA) (Proto)	Steven Seagal is the Final Option est un beat'em all développé par Tecmagik dans lequel on incarne Steven Seagal. Le jeu n'a pas été achevé et l'éditeur a renoncé à sa sortie.
Stone Protectors (World) (Steam)	Stone Protectors est un Beat'em All, il s'agit d'une adaptation du dessin animé éponyme, lui-même basé sur les figurines Troll dolls. Il y a deux mode de jeu: Quête et Tournoi. Le mode Quête est jouable à deux joueurs en mode coopératif. Le mode Tournoi est minimaliste. Les 5 Stones Protectors ont différentes caractéristiques et habilitées. Dans un monde parallèle au nôtre, le maléfique Zok convoitent le Grand Crystal magique de la Princesse Opal de Mythrandir afin de dominer le monde. Pour éviter que le Crystal ne tombe entre ses mains, la Princesse le brise en 6 fragments pour le disperser. Zok parvient à s'emparer d'un des fragments. Les 5 autres fragments tombent en possession des 5 membres d'un groupe de musique sur Terre, ils se transforment alors en trolls Stone Protectors, nommés: Clifford, Cornelius, Chester, Angus, et Maxwell. Les Stones Protectors doivent mettre fin aux agissement de Zok et ses sbires reptiliens qui recherchent les fragments.
Street Combat (USA)	Dans Street Combat sur Super Nintendo, les meilleurs guerriers du monde se réunissent pour savoir lequel d'entre eux est le plus fort. Le mode solo vous permet de choisir parmi deux personnages, ou plutôt deux looks différents du personnage principal Steven. Vous devez alors enchaîner sept combats afin d'obtenir le titre de meilleur combattant du monde. Le mode deux joueurs vous laisse le choix entre les huit personnages du jeu.
Street Fighter Alpha 2 (USA)	Street Fighter Alpha 2 est un nouvel épisode du célèbre jeu de combat sur Super NES. L'histoire se déroule avant celle de Street Fighter II, du coup, beaucoup des 18 personnages sont disponibles dans des versions plus jeunes. La principale nouveauté réside dans les combos que l'on peut enchaîner avec son personnage. De nouvelles techniques sont également présentes, en plus des nombreuses déjà proposées avant. Côté graphisme, l'univers est plus orienté vers le manga.
Street Fighter II (USA)	Street Fighter II est un jeu de combat. Les joueurs choisissent parmi huit personnages : Ryu, Ken, Blanka, E. Honda, Zangief, Chun Li, Guile et Dhalsim. Ils doivent ensuite utiliser leurs forces au combat pour vaincre les sept autres combattants, puis quatre boss : M. Bison, Vega, Sagat et Balrog. Chaque personnage représente un pays et a ses propres raisons de vouloir vaincre les autres. Chaque personnage dispose de ses propres techniques de combat de base, basées sur trois styles de coups de poing et trois styles de coups de pied. L'effet de chacun de ces coups dépend de la position du personnage (accroupi, en l'air ou debout). Street Fighter II utilise un style de jeu basé sur des « combinaisons de boutons » qui permettent de déclencher des mouvements puissants spécifiques à chaque personnage. Ceux-ci incluent la capacité de projeter des boules de feu, de canaliser l'électricité ou de capturer l'adversaire dans un suplex serré.
Street Fighter II Turbo (USA)	Street Fighter II Turbo : Hyper Fighting sur Super NES vous lance dans l'arène pour cette nouvelle déclinaison de la saga de Capcom. Dans ce jeu de baston, vous retrouvez huit combattants de légende ainsi que les boss jouables (Balrog, Sagat, Vega et M. Bison). Maîtrisez chacune des techniques propres aux personnages dans ce titre à la jouabilité nerveuse et aux coups ravageurs.
Street Racer (World) (GOG)	Street Racer est un jeu de courses sur Super Nintendo dans lequel tous les coups sont permis. Huit personnages sont proposés, avec des caractéristiques différentes pour leur véhicule. Certains seront plus rapides alors que d'autres seront plus résistants aux attaques adverses. En plus des courses où l'important est de gagner, quelle que soit la manière, d'autres modes sont disponibles en solo ou à plusieurs : Rumble (bagarre) et Soccer (football).
Street Sports - Jammit (USA)	Jammit est un jeu de basketball sur Super NES qui propose des matches dans des environnements urbains. Choisissez l'un des trois personnages proposés au départ et lancez-vous dans des affrontements en un contre un. Un système de pari permet de gagner de l'argent au fur et à mesure des rencontres.
Street Sports - Street Hockey '95 (USA)	Ce jeu de hockey de rue, dans lequel les rollers remplacent les patins à glace, permet à jusque 4 joueurs de s'affronter simultanément en se répartissant dans 2 équipes composées de 2 joueurs de champs et d'un gardien. Le terrain de jeu est vu de coté et se dévoile le long d'un très long scrolling.
Strike Gunner S.T.G (USA)	Strike Gunner est un jeu de shoot à l'ancienne sur Super Nintendo, dans le style Space Invaders. A bord de votre vaisseau, vous disposez d'un tir traditionnel inépuisable et de missiles spéciaux mais limités que vous choisissez au début du niveau parmi les quinze proposés. En mode deux joueurs, les deux vaisseaux peuvent s'assembler pour n'en former qu'un seul qui est alors piloté par le joueur qui a provoqué la fusion.
Stunt Race FX (Europe)	Stunt Race FX est un jeu de courses en 3D sur Super Nintendo. Trois véhicules sont disponibles, ayant chacun leurs caractéristiques concernant la vitesse, l'accélération et la solidité. En plus des courses contre trois autres concurrents où il faut bien évidemment terminer premier, deux autres modes sont proposés. En Stunt Trax, vous devrez collecter toutes les étoiles dans le temps imparti, alors que Battle Trax est un duel entre deux joueurs où il faut terminer la course devant l'autre.
Sugoi Hebereke (Japan)	Avant Super Smash Bros et Power Stone, LA référence du jeu de baston-rigolade à 4 joueurs simultanément se trouvait sur Snes (ou pas ...). Hebereke et 3 autres bestioles (en mode multi-joueur, en mode solo on a droit parfois à des duels) sont vus de dessus dans des arènes fermées et se mettent sur la tronche en balançant des coups de poing, des coups de pied, en sautant et en sortant des coups spéciaux à l'aide de petites manipulations pas très compliquées. La configuration des niveaux introduit des menaces diverses dont il faut tenir compte et on y trouve des bonus qui rendent invincible quelques instants ou plus forts ... etc
Sugoro Quest++ - Dicenics (Japan)	Voici un jeu de plateau très dynamique et bien réalisé se déroulant dans un monde d'heroic fantasy à la Dokapon. 4 joueurs humains ou CPU choisissent un avatar et se voient confier une mission par le roi. On peut alors choisir 2 compagnons qui vont nous accompagner parmi tout un panel de guerriers, mages, ninja ... On accède ensuite à un plateau de jeu et on lance les dés à tour de rôle pour avancer de cases en cases. A tout moment on peut utiliser un objet ou un sort, tandis que des rencontres avec un autre joueur ou un monstre déclenchent des combats façon Final Fantasy.
Sugoroku Ginga Senki (Japan)	Sugoroku Ginga Senki est un Backgammon-like. Vous lancez le dé et suivez les instructions de la case où vous avez atterri. Le joueur engage des subalternes de la station spatiale et occupe les étoiles les unes après les autres.
Sunset Riders (USA)	Sunset Riders vous envoie vous et votre Super Nintendo dans le Far West américain, à l'époque des cow-boys et des chasseurs de prime. Richard Rose, l'un des plus grands bandits, a décidé de tout contrôler pour devenir le maître de l'Ouest. Seul les Sunset Riders, quatre justiciers rapides de la gâchette, peuvent l'en empêcher. Vous avez le choix parmi Steve, Bob, Billy et Cormano pour éliminer tous les sous-fifres de Rose. Chacun possède une arme différente, revolver ou fusil.
Supapoon (Japan)	Supapoon est un casse-briques, il s'agit donc de déplacer une sorte de blob longiligne en bas de l'écran pour faire rebondir une balle qui détruit les briques en entrant en contact avec. Ici, nul besoin de toutes les détruire, il faut en fait éliminer les petite boules jaunes qui sont cependant souvent bien planquées derrière les briques et autres obstacles. On ramasse souvent des bonus pour par exemple élargir son blob, mais des malus trainent également comme ces fantômes qui font baisser une barre d'énergie à gauche de l'écran qui se consume déjà naturellement au fur et à mesure du temps qui passe
Supapoon DX (Japan)	Supapoon DX est un casse-brique, même principe son prédécesseur : on dirige un blob et a l'aide d'un balle on doit casser des briques. La seule différence est la présence d'un mode 2 joueurs en écran splitté.
Super Adventure Island (USA)	Super Adventure Island sur Super Nintendo vous envoie sur l'île paradisiaque de Waku-Waku. Higgins y vit paisiblement en compagnie de sa petite amie, jusqu'au moment où un sorcier la transforme en pierre. Higgins, quant à lui, est envoyé à l'autre bout de l'île. Il doit faire au plus vite pour tenter de sauver sa bien-aimée. Les niveaux sont chronométrés, il faut les terminer avant que le compteur ne tombe à zéro. Pour aller plus vite, Higgins peut utiliser un skate dans certaines situations.
Super Adventure Island II (USA)	(Très) Inspiré de la série des Monster World, Super Adventure Island II vous propose à nouveau de contrôler le petit personnage rondouillard Master Higgins. Dans une gameplay orienté jeu de rôle, celui-ci doit se déplacer d'île en île sur son petit radeau, puis accoster et aborder la phase action du titre, à savoir plates-formes et aventure en vue de profil. Higgins doit trouver des objets cachés dans des coffres au fond de chaque niveau, et affronter de petits mammifères récalcitrants.
Super Air Diver 2 (Japan) (En)	Cette suite qui n'est pas sortie du Japon (et même pas sortie du tout semble-t-il, la rom serait un prototype non commercialisé) présente la même jouabilité arcade que le 1er épisode tout en introduisant une carte façon wargame sur laquelle on déplace ses appareils en vue d'intercepter les attaques de l'ennemi. Si on se retrouve sur la même case que ce dernier, le combat aérien commence, et si un allié se trouve sur une carte adjacente, il combattra à nos cotés. Un sympathique mode duel en écran splitté fait également son apparition pour affronter un autre joueur humain, et enfin nous avons 3 niveaux de difficulté contre un seul dans le 1er jeu.
Super Alfred Chicken (USA)	Dans Alfred Chicken, vous Incarnez Alfred, le poulet rouge qui a pour mission de sauver sa poule des griffes d'un méchant gallinacé mécanique qui sème le chaos et la destructions. Parallèlement, attrapez des centaines de diamants au fil des niveaux !
Super Aquatic Games Starring the Aquabats, The (USA)	James Pond et quatre autres agents spéciaux du FI5H participent aux « Jeux Aquatiques » pour entretenir leur condition physique entre deux missions. Le jeu contient huit épreuves sportives différentes qui font appel aux réflexes, à l'adresse et à la coordination sur le principe du jeu d'arcade Track and Field : la course de vitesse 100 Meter Splash, le jeu de ballon Kipper Watching, le saut en longueur Hop, Skip and Jump, le saut acrobatique Bouncy Castle, le lancé de nourriture Feeding time, le tir de carapace Shell Shooting, la course de monocycle Tour of Grass, et la course de haie Leap Frog. Deux épreuves bonus sont à débloquer : Juggling et Long Jump. Le joueur a la possibilité de s'entraîner individuellement aux épreuves de son choix ou de participer au championnat complet qui peut accueillir jusqu'à trois autres joueurs en alternance.
Super Back to the Future Part II (Japan)	Super Back To The Future - Part II est une adaptation du second volet de la trilogie de Robert Zemeckis. Vous y incarnez le célèbre adolescent Marty McFly et évoluez dans des niveaux colorés sur votre hoverboard.
Super Baken Ou '95 (Japan)	Cet outil (on ne va pas appeler ça un jeu ...) permet d'obtenir des pronostiques sur des courses de chevaux. Pour cela il faut tout d'abord entrer une tonne de paramètres à propos des jockeys, des chevaux, et du lieu ou se déroule la course. Tout se fait par l'intermédiaire de menus en japonais totalement dénués d'illustrations.
Super Baseball 2020 (USA)	En 2020, le baseball a enfin évolué. En effet, le baseball professionnel tel qu'on le connaissait n'existe plus. Le baseball conçu par la Super Baseball Association connaît un immense succès et s'impose comme le sport par excellence. Cependant, la vérité est que l'association a dépensé des sommes colossales pour promouvoir le Super Baseball comme un spectacle. Elle a manipulé les capacités de chaque joueur à l'aide d'un ordinateur de contrôle afin de décider en secret de la victoire ou de la défaite à chaque match. Les joueurs qui étaient au courant ont retiré les composants de connexion de l'ordinateur pour jouer leur propre partie de baseball. Enfin, un match équitable va se dérouler au Cyber Egg Stadium. Super Baseball 2020 est un jeu au rythme effréné avec de nouvelles règles, où vous pouvez sélectionner 1 des 12 joueurs individuels, hommes, femmes ou robots. Pendant le jeu, vous pouvez renforcer votre équipe grâce aux récompenses gagnées lors de prises spectaculaires.
Super Baseball Simulator 1.000 (USA)	Alors ce jeu de baseball, je vous le résume en 2 mots : &quot;huit bits&quot;. Que ce soit sur le plan graphique ou sonore, tout nous renvoie à la Nes ou à la Master-system ! Mais on est entre rétro-gamers ici, c'est pas ça qui va nous arrêter. Car sous ses gros pixels et ses musiques &quot;cheap-tunes&quot; dignes de la gameboy, ce titre cache ... bin à première vue rien du tout : pas de licence, pas de modes de jeu variés (exhibition et saison, c'est tout), et pas de système de controle original puisqu'on retrouve encore une fois la bonne vieille combinaison &quot;une direction + un bouton&quot; pour lancer, frapper et défendre. De la simplicité à tous les niveaux et c'est finalement ce qui fait le charme de Super Baseball Simulator.
Super Bases Loaded (USA)	1er épisode Snes de la célèbre série de baseball de Jaleco après 4 titres assez bons sur Nes / Famicom, ce titre propose d'emblée une petite originalité par rapport aux autres jeux du genre avec une vue peu commune : le pitcher étant vu de dos et légèrement de 3/4 tandis que le batteur est vu de face. Le reste est classique avec une direction plus un bouton pour réaliser les divers lancers (peu nombreux) et frappes. En défense, on dirige assez facilement ses receveurs en s'aidant d'un petit radar en haut à droite de l'écran.
Super Bases Loaded 2 (USA)	Ce 2ème épisode Snes se distingue par l'emploi d'une vue dynamique particulièrement appréciable pour les phases de relance. En effet, si au moment du lancer, tout est classique (batteur vu de dos, lanceur vu de face), une fois la frappe effectuée, la vue va s'adapter au mieux pour garantir la représentation de l'action la plus efficace possible. On trouve différents types de championnats, plusieurs stades, une fonction d'édition d'équipe très complète (avec points à répartir dans les caractéristiques des joueurs) et les équipes officielles du championnat japonais dans la version nippone, d'illustes inconnus les remplaçant dans la version occidentale.
Super Bases Loaded 3 - License to Steal (USA)	Ce 3ème et dernier épisode de la série Bases Loaded sur Snes revient en arrière et nous propose exactement la même représentation que le 1er jeu avec pitcher de dos, batteur de face et une vue de dessus sans fioriture après la frappe. La différence ? Une réalisation plus maîtrisée, un habillage plus propre avec beaucoup plus d'options, des petites animations avant, après et pendant le match, une vraie licence pour les joueurs que ce soit dans la version US ou japonaise et surtout un gameplay un poil mieux réglé.
Super Batter Up (USA)	Super Batter Up est un jeu de Baseball sur Super Nintendo. Quatorze équipes fictives sont disponibles pour se lancer dans un championnat. Il est également possible de faire des matches simples contre l'ordinateur ou un autre joueur, ou encore de regarder une partie entre deux équipes dirigées par l'ordinateur. Des équipes All-Stars permettent de faire sa propre sélection de meilleurs joueurs pour un match spécial.
Super Battleship (USA)	Super Battleship est l'adaptation de la bataille navale sur Super Nintendo. En plus de la version traditionnelle en un contre un avec des grilles, le jeu propose un mode mission. Sur une carte, il faut partir à la recherche des bateaux ennemis pour les faire couler. Plusieurs types de missiles permettent de venir à bout des plus gros navires.
Super Battletank 2 (USA)	Super Battletank 2 est le deuxième volet de la série Battletank de Garry Kitchen sur Super Nintendo. A bord d'un tank, vous avez plusieurs missions à réaliser dans des conflits des années 90. Vous contrôlez la vitesse et la direction que prendra le tank, ainsi que le viseur du canon et des mitraillettes. En regardant la carte, vous saurez où se situent les ennemis, et comment contourner les champs de mines dangereuses, même pour un véhicule aussi solide.
Super Bikkuriman (Japan)	Tiré d'un anime et d'un manga (eux mêmes tirés d'une licence d'illustrations à collectionner), ce jeu de combat en versus ne propose que 2 personnages différents dans son mode solo mais les ennemis sont sélectionnables en &quot;versus&quot; pour un total de 8 combattants. Les héros sont recouverts d'une armure façon &quot;Chevaliers du Zodiaque&quot; tandis que les ennemis sont des monstres divers.
Super Birdie Rush (Japan)	Super Birdie Rush est un jeu de golf un peu minimaliste qui se joue toujours en vue de dessus, même lors de la frappe. On choisit son set de clubs de golfs, puis on ajuste la position de son golfeur, l'endroit ou on veut frapper la balle, la direction, et on frappe en arrêtant au bon moment une jauge de puissance. C'est très classique. Rien à signaler au niveau des options de jeu, tandis que la réalisation est très sobre en tous points. C'est un petit jeu de golf sympathique, jouable, auquel on reprochera juste un certain manque d'informations, ainsi la vitesse et la direction du vent sont peu évidents à appréhender.
Super Black Bass (USA)	Super Black Bass est un jeu de pêche sur Super Nintendo. Prenez votre canne et partez à la conquête du poisson dans des tournois de pêches organisés sur des lacs. Chaque leurre et hameçon doit être utiliser pour un type de poisson précis, et vous devrez également tenir compte des conditions climatiques pour éviter de rentrer bredouille. Les sonorités de l'eau, du vent et des animaux ne manqueront pas de vous plonger au coeur même du lac, comme si vous y étiez.
