#key	style	ss_system_id
NHL Blades of Steel '99 (USA)	box-3D	14
NHL Breakaway 98 (USA)	box-3D	14
NHL Breakaway 99 (USA)	box-3D	14
Nagano Winter Olympics '98 (USA)	box-3D	14
Namco Museum 64 (USA)	box-3D	14
Neon Genesis Evangelion (Japan)	box-3D	14
New Tetris, The (USA)	box-3D	14
Nightmare Creatures (USA)	box-3D	14
Nintama Rantarou 64 Game Gallery (Japan)	box-3D	14
Nuclear Strike 64 (USA)	box-3D	14
Nushi Zuri 64 (Japan)	box-3D	14
Nushi Zuri 64 - Shiokaze ni Notte (Japan)	box-3D	14
O.D.T. (USA) (En,Fr,Es) (Proto)	box-3D	14
Off Road Challenge (USA)	box-3D	14
Ogre Battle 64 - Person of Lordly Caliber (USA)	box-3D	14
Olympic Hockey 98 (USA)	box-3D	14
Onegai Monsters (Japan)	box-3D	14
PD Ultraman Battle Collection 64 (Japan)	box-3D	14
PGA European Tour (USA)	box-3D	14
Pachinko 365 Nichi (Japan)	box-3D	14
Paper Mario (USA)	box-3D	14
Paperboy (USA)	box-3D	14
Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan)	box-3D	14
Penny Racers (USA)	box-3D	14
Perfect Dark (USA)	box-3D	14
Pilotwings 64 (USA)	box-3D	14
Pokemon Puzzle League (USA)	box-3D	14
Pokemon Snap (USA)	box-3D	14
Pokemon Stadium (Japan)	box-3D	14
Pokemon Stadium (USA)	box-3D	14
Pokemon Stadium 2 (USA)	box-3D	14
Polaris SnoCross (USA)	box-3D	14
Power League 64 (Japan)	box-3D	14
Power Rangers - Lightspeed Rescue (USA)	box-3D	14
Powerpuff Girls, The - Chemical X-Traction (USA)	box-3D	14
Premier Manager 64 (Europe)	box-3D	14
Pro Mahjong Kiwame 64 (Japan)	box-3D	14
Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen (Japan)	box-3D	14
Puyo Puyo Sun 64 (Japan)	box-3D	14
Puyo Puyoon Party (Japan)	box-3D	14
Quake (USA)	box-3D	14
Quake II (USA)	box-3D	14
Quest 64 (USA)	box-3D	14
RR64 - Ridge Racer 64 (USA)	box-3D	14
Rakugakids (Europe)	box-3D	14
Rally Challenge 2000 (USA)	box-3D	14
Rampage - World Tour (USA)	box-3D	14
Rampage 2 - Universal Tour (USA)	box-3D	14
Rat Attack! (USA)	box-3D	14
Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It)	box-3D	14
Razor Freestyle Scooter (USA)	box-3D	14
Re-Volt (USA)	box-3D	14
Ready 2 Rumble Boxing (USA)	box-3D	14
Ready 2 Rumble Boxing - Round 2 (USA)	box-3D	14
Resident Evil 2 (USA)	box-3D	14
Riqa (Europe) (Proto) (2000-02-14)	box-3D	14
Road Rash 64 (USA)	box-3D	14
Roadsters (USA) (En,Fr,Es)	box-3D	14
Robot Poncots 64 - 7tsu no Umi no Caramel (Japan)	box-3D	14
Robotech - Crystal Dreams (USA) (Proto 2)	box-3D	14
Robotron 64 (USA)	box-3D	14
Rocket - Robot on Wheels (USA)	box-3D	14
Rugrats - Scavenger Hunt (USA)	box-3D	14
Rugrats in Paris - The Movie (USA)	box-3D	14
Rush 2 - Extreme Racing USA (USA)	box-3D	14
S.C.A.R.S. (USA)	box-3D	14
SD Hiryuu no Ken Densetsu (Japan)	box-3D	14
Saikyou Habu Shougi (Japan)	box-3D	14
San Francisco Rush - Extreme Racing (USA) (En,Fr,De)	box-3D	14
San Francisco Rush 2049 (USA)	box-3D	14
Scooby-Doo! - Classic Creep Capers (USA)	box-3D	14
Sesame Street - Elmo's Letter Adventure (USA)	box-3D	14
Sesame Street - Elmo's Number Journey (USA)	box-3D	14
Shadow Man (USA)	box-3D	14
Shadowgate 64 - Trials of the Four Towers (USA) (En,Es)	box-3D	14
Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan)	box-3D	14
Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan)	box-3D	14
SimCity 2000 (Japan)	box-3D	14
SimCopter 64 (USA) (Proto) (E3 1997)	box-3D	14
Snowboard Kids (USA)	box-3D	14
Snowboard Kids 2 (USA)	box-3D	14
South Park (USA)	box-3D	14
South Park - Chef's Luv Shack (USA)	box-3D	14
South Park Rally (USA)	box-3D	14
Space Invaders (USA)	box-3D	14
SpaceStation Silicon Valley (USA)	box-3D	14
Spider-Man (USA)	box-3D	14
Star Fox 64 (USA)	box-3D	14
Star Soldier - Vanishing Earth (USA)	box-3D	14
Star Wars - Rogue Squadron (USA)	box-3D	14
Star Wars - Shadows of the Empire (USA)	box-3D	14
Star Wars Episode I - Battle for Naboo (USA)	box-3D	14
Star Wars Episode I - Racer (USA)	box-3D	14
StarCraft 64 (USA)	box-3D	14
Starshot - Space Circus Fever (USA) (En,Fr,Es)	box-3D	14
Stunt Racer 64 (USA)	box-3D	14
Super B-Daman - Battle Phoenix 64 (Japan)	box-3D	14
Super Bowling (USA)	box-3D	14
Super Mario 64 (USA)	box-3D	14
Super Robot Spirits (Japan)	box-3D	14
Super Robot Taisen 64 (Japan)	box-3D	14
Super Smash Bros. (USA)	box-3D	14
Supercross 2000 (USA)	box-3D	14
Superman - The New Superman Aventures (USA) (En,Fr,Es)	box-3D	14
Susume! Taisen Puzzle Dama - Toukon! Marutama Chou (Japan)	box-3D	14
Sydney 2000 (USA) (Proto)	box-3D	14
Tarzan (USA)	box-3D	14
Taz Express (Europe) (En,Fr,De,Es,It,Nl)	box-3D	14
Tetris 64 (Japan) (En)	box-3D	14
Tetrisphere (USA)	box-3D	14
Tigger's Honey Hunt (USA)	box-3D	14
Tom Clancy's Rainbow Six (USA)	box-3D	14
Tom and Jerry in Fists of Furry (USA)	box-3D	14
Tommy Thunder (USA) (Proto) (1997-10-01)	box-3D	14
Tonic Trouble (Europe) (En,Fr,De,Es,It)	box-3D	14
Tony Hawk's Pro Skater (USA)	box-3D	14
Tony Hawk's Pro Skater 2 (USA)	box-3D	14
Tony Hawk's Pro Skater 3 (USA)	box-3D	14
Toon Panic (Japan) (Proto)	box-3D	14
Top Gear Hyper-Bike (USA)	box-3D	14
Top Gear Overdrive (USA)	box-3D	14
Top Gear Rally (USA)	box-3D	14
Top Gear Rally 2 (USA)	box-3D	14
Toy Story 2 - Buzz Lightyear to the Rescue! (USA)	box-3D	14
Transformers - Beast Wars Transmetals (USA)	box-3D	14
Triple Play 2000 (USA)	box-3D	14
Tsumi to Batsu - Hoshi no Keishousha (Japan)	box-3D	14
Turok - Dinosaur Hunter (USA)	box-3D	14
Turok - Rage Wars (USA)	box-3D	14
Turok 2 - Seeds of Evil (USA)	box-3D	14
Turok 3 - Shadow of Oblivion (USA)	box-3D	14
Twisted Edge - Extreme Snowboarding (USA)	box-3D	14
Utchan Nanchan no Hono no Challenger - Denryuu Ira Ira Bou (Japan)	box-3D	14
V-Rally Edition 99 (USA)	box-3D	14
Viewpoint 2064 (Japan) (Proto) (2000-04-13)	box-3D	14
Vigilante 8 (USA)	box-3D	14
Vigilante 8 - 2nd Offense (USA)	box-3D	14
Virtual Chess 64 (USA) (En,Fr,Es)	box-3D	14
Virtual Pool 64 (USA)	box-3D	14
Virtual Pro Wrestling 2 - Oudou Keishou (Japan)	box-3D	14
Virtual Pro Wrestling 64 (Japan)	box-3D	14
WCW Backstage Assault (USA)	box-3D	14
WCW Mayhem (USA)	box-3D	14
WCW Nitro (USA)	box-3D	14
WCW vs. nWo - World Tour (USA)	box-3D	14
WCW-nWo Revenge (USA)	box-3D	14
WWF Attitude (USA)	box-3D	14
WWF No Mercy (USA)	box-3D	14
WWF War Zone (USA)	box-3D	14
WWF WrestleMania 2000 (USA)	box-3D	14
Waialae Country Club - True Golf Classics (USA)	box-3D	14
War Gods (USA)	box-3D	14
Wave Race 64 - Kawasaki Jet Ski (USA)	box-3D	14
Wayne Gretzky's 3D Hockey '98 (USA)	box-3D	14
Wayne Gretzky's 3D Hockey (USA)	box-3D	14
Wetrix (USA) (En,Fr,De,Es,It,Nl)	box-3D	14
Wheel of Fortune (USA)	box-3D	14
Wildwaters (USA) (1999-06-15) (Proto)	box-3D	14
WinBack - Covert Operations (USA)	box-3D	14
Wipeout 64 (USA)	box-3D	14
Wonder Project J2 - Koruro no Mori no Jozet (Japan)	box-3D	14
World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da)	box-3D	14
World Driver Championship (USA)	box-3D	14
Worms Armageddon (USA) (En,Fr,Es)	box-3D	14
X'treme Roller (USA) (Proto)	box-3D	14
Xena - Warrior Princess - The Talisman of Fate (USA)	box-3D	14
Yakouchuu II - Satsujin Kouro (Japan)	box-3D	14
Yoshi's Story (USA) (En,Ja)	box-3D	14
Zool - Majuu Tsukai Densetsu (Japan)	box-3D	14
