#key	synopsis
Pokemon Snap (USA)	The Professor has asked you to capture the Wild Pokemon of Pokémon island...on film! Tour the island in your ZERO-ONE vehicle and snap pictures of Pokémon in their natural habitat. Wild Pokémon are often camera-shy, so you'll have to use special items to bring them out in the open. Only the best shots will do for the Professor's Pokémon Report, so sharpen your photography skills and get ready to SNAP!
Pokemon Stadium (Japan)	The first Pokémon Stadium features only 42 playable Pokémon. The game focuses mainly on battling. Upon start-up, the game asks if the player if they want to use the Pokémon in their Game Boy Game Pak. If not, only Battle Mode can be accessed. The modes of the game are: Battle Mode, as the name suggests, involves Pokémon battles. There are two types: Free Battle and Tournament. Organize Mode, where players transfer Pokémon and items between their Game Boy party, PC boxes, and Stadium storage boxes. List Mode, where players can look at a list of their Pokémon to see their stats. Register Mode, where the player registers a team of their Pokémon for battle. Party Mode, where the player examines their current team. GB Mode, where the Game Boy Pokémon game currently in the Nintendo 64 Transfer Pak can be played on the Nintendo 64. The game is only compatible with Pokémon Red, Green, Blue, and Yellow Versions.
Pokemon Stadium (USA)	At long last, all of your favorite Pokémon are ready to go head-to-head on the N64®! Whether you're battle a friend, a Gym Leader or a tournament contestant, you're about to witness some of the most spectacular battle scenes in Pokémon history! Select a team from a huge stable of &quot;rental&quot; battlers, or use the included N64 Transfer Pak? to upload your own team from Pokémon Red, Blue or Yellow! This Stadium is packed and ready to rock!
Pokemon Stadium 2 (USA)	Hundreds of Pokémon in Three-mendous 3-D! What's sweeter than victory in a Pokémon battle! Victory in a 3-D arena on the N64?! Set your strategy and stand back while your Pokémon battle it out. You can even set the Pokémon you've trained--fully rendered in 3-D and ready for battle!
Polaris SnoCross (USA)	As the title implies, Polaris SnoCross is a game based on the sport of snowmobile racing. It has 3 available modes (Single Event, Instant Action, and Tournament) and supports up to 4 players. 1. In Single Event, the player can select any of the 5 sleds available for racing. The player can also select the rider suit and the race’s difficulty. Tricks and stunts can also be performed while in-game. The current mode supports up to 4 human players. 2. Instant Action instantly lets you in on the game by randomly selecting the sled, track, time of day and weather conditions. In Tournament, the player can select to play in a new one or continue from a previously saved game. There are 7 events in the Tournament mode and each one consists of a 3 day race (3 races basically). Only one is available at first but each time the player successfully complete an event another of higher difficulty is unlocked.
Power League 64 (Japan)	This was a Japanese-only baseball game. Here's a brief rundown on some of the game's features. Players play in full polygons, and the game has the newest player's statistics, uniforms, and playing fields! Batter's Box The batter uses a &quot;Pitching Scope&quot;
Power Rangers - Lightspeed Rescue (USA)	POWER RANGERS RESCUE READY! The Power Rangers are saving the world on Nintendo 64! Rescue innocent people from the battlings. Drive cool Power Rangers vehicles! Fight huge monsters in awesome environments. Battle against your friends in the Megazord Arena!
Powerpuff Girls, The - Chemical X-Traction (USA)	Your turn to fight: Powerpuff Girls style! Terror in Townsville, destruction and disaster! Mojo Jojo has stolen a pie full of Chemical X from the Powerpuff Girls and given a taste to every villain in town. It's up to you to take control and fight each of the Townsville villains and win back all the Chemical X before it's too late! Battle the villains in exciting arenas including Mojo Jojo's volcano lair, Townsville city dump and Fuzzy's country shack. Activate laser eyes and knock your opponent flat! Play as one of the Powerpuff Girls, OR your favorite villain!
Premier Manager 64 (Europe)	Think you can manage a club better than the professionals? The team, the tactics, the sponsorship deals, the finances, the board of directors... Premier Manager 64 gives you everything you need to take on the toughest challenge of all. This is not just a game; this is total football management.
Pro Mahjong Kiwame 64 (Japan)	Pro Mahjong Kiwame 64 is a mahjong simulation game for the Nintendo 64. It was released only in Japan in 1997.
Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen (Japan)	Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen is 4-player Classic Mahjong game.
Puyo Puyo Sun 64 (Japan)	Puyo Puyo SUN is the third installment of the Puyo Puyo games series, and the sequel to Puyo Puyo Tsu, made in 1996 by Compile. After the highly acclaimed success of its predecessor, Compile took a slightly more retro approach, so players had a more origi
